date,total_revenue,total_units
2022-09-24,2191510.0,871.0
2022-09-25,3683943.0,882.0
2022-09-26,1938738.0,676.0
2022-09-27,2306576.0,668.0
2022-09-28,2405266.0,687.0
2022-09-29,1679969.0,706.0
2022-09-30,3015355.0,683.0
2022-10-01,2444341.0,897.0
2022-10-02,4313493.0,875.0
2022-10-03,1645008.0,671.0
2022-10-04,1747855.0,688.0
2022-10-05,1687566.0,710.0
2022-10-06,1667601.0,708.0
2022-10-07,1637850.0,682.0
2022-10-08,2323286.0,924.0
2022-10-09,2235437.0,923.0
2022-10-10,1576753.0,625.0
2022-10-11,1936895.0,679.0
2022-10-12,2500732.0,694.0
2022-10-13,1549852.0,619.0
2022-10-14,1568109.0,658.0
2022-10-15,5457781.0,914.0
2022-10-16,2376097.0,953.0
2022-10-17,2408386.0,661.0
2022-10-18,1878077.0,637.0
2022-10-19,1654894.0,674.0
2022-10-20,2643370.0,665.0
2022-10-21,2389810.0,668.0
2022-10-22,2110848.0,892.0
2022-10-23,2425362.0,952.0
2022-10-24,1799419.0,676.0
2022-10-25,1664244.0,687.0
2022-10-26,1585116.0,639.0
2022-10-27,1820444.0,727.0
2022-10-28,1496089.0,604.0
2022-10-29,4200100.0,997.0
2022-10-30,2312110.0,956.0
2022-10-31,1652490.0,679.0
2022-11-01,3282640.0,520.0
2022-11-02,3066200.0,666.0
2022-11-03,1786915.0,716.0
2022-11-04,1692632.0,682.0
2022-11-05,2435360.0,924.0
2022-11-06,2288722.0,917.0
2022-11-07,1446935.0,614.0
2022-11-08,2512233.0,664.0
2022-11-09,1685795.0,666.0
2022-11-10,1612865.0,657.0
2022-11-11,1688133.0,676.0
2022-11-12,2307172.0,939.0
2022-11-13,2218056.0,892.0
2022-11-14,1495539.0,609.0
2022-11-15,1653128.0,683.0
2022-11-16,2840755.0,621.0
2022-11-17,1615388.0,648.0
2022-11-18,1744113.0,694.0
2022-11-19,2279392.0,954.0
2022-11-20,3437068.0,927.0
2022-11-21,3396992.0,688.0
2022-11-22,1619138.0,653.0
2022-11-23,2278815.0,703.0
2022-11-24,1719084.0,671.0
2022-11-25,2200441.0,653.0
2022-11-26,3526075.0,903.0
2022-11-27,2021824.0,879.0
2022-11-28,1754813.0,666.0
2022-11-29,1647347.0,660.0
2022-11-30,1575247.0,639.0
2022-12-01,2641058.0,679.0
2022-12-02,1956688.0,685.0
2022-12-03,2321406.0,920.0
2022-12-04,2612839.0,963.0
2022-12-05,4018314.0,673.0
2022-12-06,2001624.0,732.0
2022-12-07,1903023.0,687.0
2022-12-08,1744990.0,628.0
2022-12-09,1818330.0,679.0
2022-12-10,3239173.0,873.0
2022-12-11,2334511.0,966.0
2022-12-12,1727646.0,654.0
2022-12-13,3029265.0,674.0
2022-12-14,2245011.0,680.0
2022-12-15,2157216.0,581.0
2022-12-16,4615814.0,686.0
2022-12-17,3387677.0,920.0
2022-12-18,2113077.0,932.0
2022-12-19,5491805.0,689.0
2022-12-20,2687400.0,721.0
2022-12-21,1991875.0,681.0
2022-12-22,2521218.0,682.0
2022-12-23,2480486.0,662.0
2022-12-24,2544036.0,985.0
2022-12-25,2266013.0,895.0
2022-12-26,3572238.0,706.0
2022-12-27,1955539.0,691.0
2022-12-28,1842563.0,656.0
2022-12-29,3560689.0,687.0
2022-12-30,1823333.0,585.0
2022-12-31,3253917.0,852.0
2023-01-01,2370213.0,934.0
2023-01-02,1712922.0,658.0
2023-01-03,3446328.0,685.0
2023-01-04,2778086.0,661.0
2023-01-05,2845819.0,620.0
2023-01-06,1742918.0,672.0
2023-01-07,2276617.0,944.0
2023-01-08,2493957.0,934.0
2023-01-09,2025568.0,637.0
2023-01-10,2345824.0,700.0
2023-01-11,1575611.0,634.0
2023-01-12,1617366.0,671.0
2023-01-13,2533500.0,679.0
2023-01-14,3624079.0,911.0
2023-01-15,2213541.0,902.0
2023-01-16,1706481.0,680.0
2023-01-17,1889862.0,665.0
2023-01-18,2380059.0,700.0
2023-01-19,2195311.0,643.0
2023-01-20,2520989.0,637.0
2023-01-21,3041465.0,906.0
2023-01-22,2192185.0,884.0
2023-01-23,1375431.0,529.0
2023-01-24,1604165.0,624.0
2023-01-25,2856930.0,666.0
2023-01-26,3631684.0,619.0
2023-01-27,1530569.0,635.0
2023-01-28,2310676.0,949.0
2023-01-29,3140948.0,897.0
2023-01-30,1552615.0,631.0
2023-01-31,2512609.0,672.0
2023-02-01,1679120.0,672.0
2023-02-02,2286123.0,702.0
2023-02-03,2330658.0,682.0
2023-02-04,2333399.0,931.0
2023-02-05,2870353.0,947.0
2023-02-06,1746886.0,683.0
2023-02-07,1744125.0,625.0
2023-02-08,1761473.0,696.0
2023-02-09,1565977.0,631.0
2023-02-10,1710171.0,702.0
2023-02-11,2637799.0,861.0
2023-02-12,2198427.0,903.0
2023-02-13,2560691.0,653.0
2023-02-14,2647314.0,707.0
2023-02-15,1632945.0,644.0
2023-02-16,1492966.0,616.0
2023-02-17,1735422.0,681.0
2023-02-18,2210001.0,899.0
2023-02-19,3826571.0,963.0
2023-02-20,1786255.0,719.0
2023-02-21,2207517.0,631.0
2023-02-22,1991980.0,632.0
2023-02-23,2402386.0,685.0
2023-02-24,4459374.0,641.0
2023-02-25,2477258.0,926.0
2023-02-26,2521613.0,918.0
2023-02-27,2618337.0,661.0
2023-02-28,1656219.0,652.0
2023-03-01,2889750.0,684.0
2023-03-02,2805143.0,617.0
2023-03-03,3473880.0,700.0
2023-03-04,3098349.0,923.0
2023-03-05,4785292.0,914.0
2023-03-06,1886401.0,642.0
2023-03-07,1779133.0,647.0
2023-03-08,2179817.0,637.0
2023-03-09,1679168.0,658.0
2023-03-10,1733907.0,678.0
2023-03-11,2671278.0,934.0
2023-03-12,2213015.0,894.0
2023-03-13,1592668.0,655.0
2023-03-14,1729090.0,696.0
2023-03-15,1647802.0,681.0
2023-03-16,1687308.0,679.0
2023-03-17,1687689.0,673.0
2023-03-18,3423956.0,850.0
2023-03-19,2167722.0,891.0
2023-03-20,2651698.0,659.0
2023-03-21,1741142.0,695.0
2023-03-22,1495449.0,594.0
2023-03-23,2010114.0,651.0
2023-03-24,2525255.0,676.0
2023-03-25,2050444.0,849.0
2023-03-26,2549549.0,936.0
2023-03-27,3298745.0,624.0
2023-03-28,1774283.0,692.0
2023-03-29,2043392.0,647.0
2023-03-30,1487184.0,579.0
2023-03-31,2144388.0,674.0
2023-04-01,3021001.0,951.0
2023-04-02,2260227.0,918.0
2023-04-03,2512939.0,670.0
2023-04-04,1652240.0,653.0
2023-04-05,1620293.0,666.0
2023-04-06,1973544.0,676.0
2023-04-07,1639982.0,682.0
2023-04-08,2508210.0,948.0
2023-04-09,3095027.0,968.0
2023-04-10,2716835.0,654.0
2023-04-11,4003758.0,696.0
2023-04-12,2224554.0,674.0
2023-04-13,1660554.0,679.0
2023-04-14,1634452.0,621.0
2023-04-15,6287056.0,952.0
2023-04-16,2185351.0,891.0
2023-04-17,1678838.0,659.0
2023-04-18,2169042.0,688.0
2023-04-19,3298390.0,670.0
2023-04-20,3387876.0,690.0
2023-04-21,2956021.0,635.0
2023-04-22,3014845.0,933.0
2023-04-23,4072992.0,944.0
2023-04-24,2529335.0,662.0
2023-04-25,2442382.0,651.0
2023-04-26,2490441.0,687.0
2023-04-27,2669208.0,678.0
2023-04-28,2959108.0,666.0
2023-04-29,3642381.0,931.0
2023-04-30,2214762.0,868.0
2023-05-01,3563140.0,674.0
2023-05-02,1747092.0,674.0
2023-05-03,2498201.0,696.0
2023-05-04,3355410.0,643.0
2023-05-05,1609449.0,669.0
2023-05-06,2257731.0,920.0
2023-05-07,2380478.0,947.0
2023-05-08,1678210.0,659.0
2023-05-09,1711280.0,653.0
2023-05-10,2604676.0,668.0
2023-05-11,1755457.0,707.0
2023-05-12,2494617.0,655.0
2023-05-13,3064614.0,911.0
2023-05-14,4152050.0,917.0
2023-05-15,1611630.0,663.0
2023-05-16,1563506.0,641.0
2023-05-17,1610903.0,662.0
2023-05-18,1764496.0,681.0
2023-05-19,1659715.0,666.0
2023-05-20,4582163.0,939.0
2023-05-21,2355153.0,961.0
2023-05-22,1755782.0,659.0
2023-05-23,1789021.0,691.0
2023-05-24,1723653.0,680.0
2023-05-25,2407379.0,677.0
2023-05-26,1753837.0,678.0
2023-05-27,2299847.0,873.0
2023-05-28,3870004.0,940.0
2023-05-29,1735814.0,697.0
2023-05-30,1694291.0,666.0
2023-05-31,2163974.0,640.0
2023-06-01,2603798.0,754.0
2023-06-02,1894196.0,755.0
2023-06-03,3496504.0,961.0
2023-06-04,2603812.0,1004.0
2023-06-05,2707762.0,729.0
2023-06-06,2546664.0,703.0
2023-06-07,1963246.0,733.0
2023-06-08,2486254.0,730.0
2023-06-09,3674786.0,746.0
2023-06-10,4296266.0,930.0
2023-06-11,4472698.0,1066.0
2023-06-12,1859089.0,743.0
2023-06-13,1861074.0,732.0
2023-06-14,2045812.0,792.0
2023-06-15,2058501.0,778.0
2023-06-16,1910004.0,729.0
2023-06-17,4163183.0,982.0
2023-06-18,2393841.0,914.0
2023-06-19,2790543.0,740.0
2023-06-20,3382676.0,776.0
2023-06-21,3207637.0,747.0
2023-06-22,1974891.0,760.0
2023-06-23,1979683.0,758.0
2023-06-24,2518998.0,968.0
2023-06-25,2528495.0,998.0
2023-06-26,1896837.0,734.0
2023-06-27,1963512.0,749.0
2023-06-28,2262203.0,746.0
2023-06-29,3026039.0,653.0
2023-06-30,4347310.0,751.0
2023-07-01,2579194.0,998.0
2023-07-02,2402364.0,898.0
2023-07-03,1824590.0,742.0
2023-07-04,2549984.0,764.0
2023-07-05,2080412.0,690.0
2023-07-06,1901218.0,738.0
2023-07-07,3088055.0,782.0
2023-07-08,5708521.0,1060.0
2023-07-09,2317475.0,904.0
2023-07-10,2553096.0,783.0
2023-07-11,2713607.0,671.0
2023-07-12,2733090.0,764.0
2023-07-13,2860190.0,691.0
2023-07-14,1977437.0,777.0
2023-07-15,2306026.0,924.0
2023-07-16,3056959.0,987.0
2023-07-17,1876462.0,734.0
2023-07-18,2688769.0,779.0
2023-07-19,2325795.0,735.0
2023-07-20,2595871.0,728.0
2023-07-21,1909831.0,729.0
2023-07-22,2568944.0,1001.0
2023-07-23,2679373.0,1039.0
2023-07-24,2577891.0,770.0
2023-07-25,1933067.0,763.0
2023-07-26,2106798.0,794.0
2023-07-27,2023237.0,758.0
2023-07-28,2222714.0,746.0
2023-07-29,3127820.0,999.0
2023-07-30,4674704.0,971.0
2023-07-31,1854902.0,707.0
2023-08-01,1960012.0,728.0
2023-08-02,3075193.0,773.0
2023-08-03,1921145.0,755.0
2023-08-04,2526423.0,772.0
2023-08-05,2228199.0,874.0
2023-08-06,2485271.0,969.0
2023-08-07,1816654.0,704.0
2023-08-08,1984376.0,738.0
2023-08-09,2803145.0,811.0
2023-08-10,2010129.0,731.0
2023-08-11,3246083.0,810.0
2023-08-12,2916330.0,988.0
2023-08-13,2841744.0,1033.0
2023-08-14,1796177.0,688.0
2023-08-15,3044208.0,754.0
2023-08-16,2262050.0,769.0
2023-08-17,1963825.0,761.0
2023-08-18,2888979.0,683.0
2023-08-19,2413773.0,970.0
2023-08-20,6132222.0,998.0
2023-08-21,4023416.0,745.0
2023-08-22,2615495.0,722.0
2023-08-23,2502649.0,776.0
2023-08-24,2613673.0,765.0
2023-08-25,1909939.0,735.0
2023-08-26,2770315.0,1004.0
2023-08-27,3743147.0,1023.0
2023-08-28,1960211.0,751.0
2023-08-29,2554101.0,740.0
2023-08-30,3390997.0,749.0
2023-08-31,2032401.0,777.0
2023-09-01,1694454.0,649.0
2023-09-02,3030779.0,886.0
2023-09-03,2274363.0,908.0
2023-09-04,1709865.0,656.0
2023-09-05,2206973.0,672.0
2023-09-06,1842739.0,692.0
2023-09-07,1748219.0,669.0
2023-09-08,1742610.0,660.0
2023-09-09,4283320.0,948.0
2023-09-10,2103995.0,797.0
2023-09-11,1952812.0,709.0
2023-09-12,3417741.0,678.0
2023-09-13,2513173.0,681.0
2023-09-14,1679760.0,674.0
2023-09-15,7234706.0,1228.0
2023-09-16,8396179.0,1590.0
2023-09-17,4014446.0,1463.0
2023-09-18,3843730.0,1359.0
2023-09-19,3763421.0,1319.0
2023-09-20,1940637.0,654.0
2023-09-21,2002951.0,661.0
2023-09-22,1602467.0,624.0
2023-09-23,2725720.0,935.0
2023-09-24,2384723.0,898.0
2023-09-25,1935487.0,576.0
2023-09-26,3242040.0,651.0
2023-09-27,3646214.0,620.0
2023-09-28,1933437.0,640.0
2023-09-29,1594108.0,588.0
2023-09-30,4797649.0,909.0
2023-10-01,2402998.0,912.0
2023-10-02,1779966.0,687.0
2023-10-03,1609693.0,606.0
2023-10-04,1729295.0,664.0
2023-10-05,2770755.0,629.0
2023-10-06,1754084.0,658.0
2023-10-07,2309832.0,899.0
2023-10-08,2398685.0,900.0
2023-10-09,1717166.0,640.0
2023-10-10,1799948.0,665.0
2023-10-11,3998184.0,647.0
2023-10-12,1819177.0,700.0
2023-10-13,2576116.0,701.0
2023-10-14,2405929.0,898.0
2023-10-15,2600583.0,905.0
2023-10-16,2489787.0,607.0
2023-10-17,2763842.0,694.0
2023-10-18,2134748.0,645.0
2023-10-19,1763518.0,688.0
2023-10-20,2058998.0,605.0
2023-10-21,2338660.0,903.0
2023-10-22,2396499.0,931.0
2023-10-23,2105700.0,688.0
2023-10-24,2521911.0,667.0
2023-10-25,2966160.0,637.0
2023-10-26,1900116.0,691.0
2023-10-27,2265615.0,596.0
2023-10-28,3213340.0,927.0
2023-10-29,3180125.0,947.0
2023-10-30,2330880.0,650.0
2023-10-31,2056277.0,614.0
2023-11-01,2394667.0,695.0
2023-11-02,1736596.0,646.0
2023-11-03,2317756.0,666.0
2023-11-04,2358147.0,921.0
2023-11-05,2805053.0,810.0
2023-11-06,2699348.0,638.0
2023-11-07,1804425.0,659.0
2023-11-08,1678143.0,642.0
2023-11-09,2471909.0,671.0
2023-11-10,1842751.0,672.0
2023-11-11,3895349.0,876.0
2023-11-12,2496448.0,964.0
2023-11-13,3439427.0,679.0
2023-11-14,2063182.0,674.0
2023-11-15,1749958.0,685.0
2023-11-16,1647302.0,623.0
2023-11-17,1726016.0,652.0
2023-11-18,2706875.0,942.0
2023-11-19,2391347.0,945.0
2023-11-20,3760063.0,688.0
2023-11-21,1848749.0,701.0
2023-11-22,1739893.0,655.0
2023-11-23,1769917.0,683.0
2023-11-24,2336667.0,662.0
2023-11-25,2407754.0,922.0
2023-11-26,2356701.0,890.0
2023-11-27,2335507.0,714.0
2023-11-28,2639756.0,629.0
2023-11-29,1983151.0,584.0
2023-11-30,2365380.0,649.0
2023-12-01,1786703.0,657.0
2023-12-02,2448912.0,916.0
2023-12-03,2808038.0,876.0
2023-12-04,3428265.0,634.0
2023-12-05,1885111.0,631.0
2023-12-06,2292829.0,657.0
2023-12-07,1827427.0,658.0
2023-12-08,1913895.0,649.0
2023-12-09,2374321.0,916.0
2023-12-10,3955860.0,899.0
2023-12-11,3286339.0,617.0
2023-12-12,1983391.0,704.0
2023-12-13,2013347.0,669.0
2023-12-14,1661801.0,651.0
2023-12-15,2485693.0,660.0
2023-12-16,3029547.0,934.0
2023-12-17,4176086.0,943.0
2023-12-18,1858149.0,628.0
2023-12-19,2042739.0,685.0
2023-12-20,2608722.0,685.0
2023-12-21,2409220.0,673.0
2023-12-22,1912011.0,676.0
2023-12-23,2746551.0,920.0
2023-12-24,6787826.0,930.0
2023-12-25,2032529.0,699.0
2023-12-26,1926196.0,682.0
2023-12-27,2292675.0,590.0
2023-12-28,2964367.0,683.0
2023-12-29,2031659.0,704.0
2023-12-30,2445896.0,942.0
2023-12-31,2464320.0,912.0
2024-01-01,1826617.0,694.0
2024-01-02,2167665.0,566.0
2024-01-03,1733976.0,648.0
2024-01-04,3214279.0,694.0
2024-01-05,1699046.0,653.0
2024-01-06,2460596.0,902.0
2024-01-07,2477285.0,969.0
2024-01-08,1740394.0,684.0
2024-01-09,2190803.0,684.0
2024-01-10,2534469.0,694.0
2024-01-11,2039889.0,624.0
2024-01-12,1982437.0,684.0
2024-01-13,2505286.0,924.0
2024-01-14,2513490.0,972.0
2024-01-15,2266655.0,644.0
2024-01-16,2086866.0,658.0
2024-01-17,3014750.0,637.0
2024-01-18,1774934.0,679.0
2024-01-19,1645808.0,637.0
2024-01-20,2927647.0,1013.0
2024-01-21,3280996.0,892.0
2024-01-22,2155720.0,649.0
2024-01-23,2382340.0,668.0
2024-01-24,3759215.0,679.0
2024-01-25,1795563.0,690.0
2024-01-26,1804186.0,665.0
2024-01-27,3664824.0,942.0
2024-01-28,2442092.0,908.0
2024-01-29,1714266.0,664.0
2024-01-30,1728822.0,664.0
2024-01-31,2286972.0,589.0
2024-02-01,1787463.0,688.0
2024-02-02,3896476.0,703.0
2024-02-03,5704346.0,933.0
2024-02-04,2301736.0,898.0
2024-02-05,5528812.0,692.0
2024-02-06,1649262.0,632.0
2024-02-07,2760045.0,654.0
2024-02-08,1785551.0,580.0
2024-02-09,1789962.0,666.0
2024-02-10,5610989.0,950.0
2024-02-11,2538455.0,968.0
2024-02-12,3169837.0,646.0
2024-02-13,1913961.0,702.0
2024-02-14,2566079.0,686.0
2024-02-15,1721766.0,664.0
2024-02-16,1690747.0,650.0
2024-02-17,3909991.0,862.0
2024-02-18,2312883.0,895.0
2024-02-19,1574697.0,604.0
2024-02-20,1743485.0,653.0
2024-02-21,2628667.0,650.0
2024-02-22,1751484.0,675.0
2024-02-23,2137692.0,654.0
2024-02-24,3148656.0,945.0
2024-02-25,2392563.0,930.0
2024-02-26,1591806.0,629.0
2024-02-27,2754142.0,690.0
2024-02-28,1753680.0,635.0
2024-02-29,2116402.0,684.0
2024-03-01,1566830.0,582.0
2024-03-02,3836229.0,848.0
2024-03-03,3091128.0,961.0
2024-03-04,2402095.0,683.0
2024-03-05,1683419.0,653.0
2024-03-06,1728036.0,658.0
2024-03-07,1824383.0,657.0
2024-03-08,1992776.0,593.0
2024-03-09,2344088.0,914.0
2024-03-10,4051323.0,872.0
2024-03-11,1745602.0,672.0
2024-03-12,2508231.0,653.0
2024-03-13,2548786.0,671.0
2024-03-14,1815490.0,676.0
2024-03-15,1852419.0,683.0
2024-03-16,4009159.0,888.0
2024-03-17,4876139.0,968.0
2024-03-18,2307384.0,658.0
2024-03-19,1877714.0,697.0
2024-03-20,2375096.0,670.0
2024-03-21,2725279.0,646.0
2024-03-22,1852566.0,670.0
2024-03-23,2321691.0,873.0
2024-03-24,2382968.0,868.0
2024-03-25,1942467.0,685.0
2024-03-26,1985050.0,707.0
2024-03-27,2432668.0,679.0
2024-03-28,1769465.0,667.0
2024-03-29,1875076.0,702.0
2024-03-30,4374814.0,920.0
2024-03-31,2226516.0,898.0
2024-04-01,2449050.0,681.0
2024-04-02,1833265.0,694.0
2024-04-03,2211590.0,668.0
2024-04-04,2306064.0,646.0
2024-04-05,3109764.0,635.0
2024-04-06,2350134.0,890.0
2024-04-07,3453844.0,925.0
2024-04-08,1872881.0,694.0
2024-04-09,2434230.0,682.0
2024-04-10,4667326.0,701.0
2024-04-11,1676509.0,637.0
2024-04-12,2841587.0,656.0
2024-04-13,2436128.0,918.0
2024-04-14,2511244.0,916.0
2024-04-15,1721808.0,653.0
2024-04-16,4123223.0,648.0
2024-04-17,1745811.0,621.0
2024-04-18,2414428.0,627.0
2024-04-19,1797645.0,668.0
2024-04-20,3137568.0,913.0
2024-04-21,2267501.0,782.0
2024-04-22,2745299.0,669.0
2024-04-23,2148522.0,662.0
2024-04-24,3073882.0,654.0
2024-04-25,1613893.0,620.0
2024-04-26,2717878.0,686.0
2024-04-27,2634190.0,930.0
2024-04-28,2578493.0,975.0
2024-04-29,1737692.0,647.0
2024-04-30,1638436.0,579.0
2024-05-01,1771549.0,664.0
2024-05-02,1790256.0,661.0
2024-05-03,3831910.0,661.0
2024-05-04,2598369.0,882.0
2024-05-05,5193788.0,902.0
2024-05-06,3154390.0,660.0
2024-05-07,2126779.0,651.0
2024-05-08,1766396.0,671.0
2024-05-09,1745014.0,676.0
2024-05-10,1634921.0,611.0
2024-05-11,2507203.0,919.0
2024-05-12,2570163.0,992.0
2024-05-13,2112206.0,689.0
2024-05-14,3720257.0,656.0
2024-05-15,1899245.0,688.0
2024-05-16,1841771.0,667.0
2024-05-17,3992258.0,673.0
2024-05-18,2389307.0,914.0
2024-05-19,2480950.0,930.0
2024-05-20,1840038.0,646.0
2024-05-21,3547990.0,666.0
2024-05-22,5791248.0,654.0
2024-05-23,3159121.0,608.0
2024-05-24,2374639.0,649.0
2024-05-25,2671619.0,976.0
2024-05-26,2342885.0,924.0
2024-05-27,2314879.0,639.0
2024-05-28,2137875.0,658.0
2024-05-29,3148855.0,636.0
2024-05-30,1486717.0,555.0
2024-05-31,3710208.0,675.0
2024-06-01,5677438.0,1036.0
2024-06-02,3936540.0,980.0
2024-06-03,2046742.0,752.0
2024-06-04,2022161.0,751.0
2024-06-05,3748021.0,744.0
2024-06-06,2044713.0,730.0
2024-06-07,2091364.0,748.0
2024-06-08,2717095.0,1001.0
2024-06-09,2759835.0,1031.0
2024-06-10,2621417.0,698.0
2024-06-11,2146553.0,683.0
2024-06-12,3233130.0,760.0
2024-06-13,3745813.0,713.0
2024-06-14,1988172.0,683.0
2024-06-15,2936795.0,1044.0
2024-06-16,5347071.0,1033.0
2024-06-17,2530447.0,740.0
2024-06-18,2573440.0,731.0
2024-06-19,2498008.0,725.0
2024-06-20,4919399.0,741.0
2024-06-21,2029119.0,721.0
2024-06-22,2716571.0,998.0
2024-06-23,3632577.0,1012.0
2024-06-24,2908738.0,768.0
2024-06-25,2144551.0,759.0
2024-06-26,2029527.0,742.0
2024-06-27,1808412.0,703.0
2024-06-28,2037943.0,729.0
2024-06-29,3557404.0,959.0
2024-06-30,5040792.0,1036.0
2024-07-01,2523746.0,729.0
2024-07-02,3100570.0,764.0
2024-07-03,2581857.0,732.0
2024-07-04,2182907.0,743.0
2024-07-05,3527742.0,761.0
2024-07-06,3180050.0,975.0
2024-07-07,2904694.0,1004.0
2024-07-08,2039036.0,743.0
2024-07-09,2087014.0,768.0
2024-07-10,1942096.0,735.0
2024-07-11,2016821.0,725.0
2024-07-12,1928846.0,719.0
2024-07-13,3675609.0,1045.0
2024-07-14,4060530.0,1026.0
2024-07-15,4887426.0,726.0
2024-07-16,2051293.0,713.0
2024-07-17,3894211.0,793.0
2024-07-18,1972952.0,711.0
2024-07-19,3140031.0,753.0
2024-07-20,2747798.0,955.0
2024-07-21,3631225.0,999.0
2024-07-22,2031545.0,729.0
2024-07-23,2006006.0,733.0
2024-07-24,3918858.0,783.0
2024-07-25,3134875.0,601.0
2024-07-26,3052447.0,765.0
2024-07-27,2682512.0,1005.0
2024-07-28,4143766.0,1014.0
2024-07-29,2001460.0,729.0
2024-07-30,3358309.0,739.0
2024-07-31,1946140.0,741.0
2024-08-01,2308210.0,674.0
2024-08-02,2240323.0,764.0
2024-08-03,4543462.0,1029.0
2024-08-04,2672708.0,987.0
2024-08-05,2006558.0,721.0
2024-08-06,1969739.0,709.0
2024-08-07,2542865.0,749.0
2024-08-08,2320375.0,785.0
2024-08-09,3969175.0,769.0
2024-08-10,3770737.0,1047.0
2024-08-11,2788912.0,986.0
2024-08-12,3556536.0,779.0
2024-08-13,2089930.0,766.0
2024-08-14,2187899.0,782.0
2024-08-15,2202643.0,801.0
2024-08-16,3076806.0,773.0
2024-08-17,3088695.0,952.0
2024-08-18,2928840.0,1070.0
2024-08-19,2209530.0,782.0
2024-08-20,3208049.0,760.0
2024-08-21,2159028.0,779.0
2024-08-22,3370556.0,745.0
2024-08-23,4953719.0,720.0
2024-08-24,2664890.0,1012.0
2024-08-25,5609179.0,1066.0
2024-08-26,2168966.0,771.0
2024-08-27,2021032.0,724.0
2024-08-28,1964131.0,689.0
2024-08-29,2068667.0,751.0
2024-08-30,3126996.0,779.0
2024-08-31,2734530.0,988.0
2024-09-01,2275101.0,868.0
2024-09-02,1506678.0,553.0
2024-09-03,2342600.0,686.0
2024-09-04,2397264.0,678.0
2024-09-05,2440498.0,643.0
2024-09-06,2145510.0,656.0
2024-09-07,2711796.0,877.0
2024-09-08,2543710.0,895.0
2024-09-09,2248543.0,642.0
2024-09-10,1733666.0,650.0
2024-09-11,1834020.0,668.0
2024-09-12,3325721.0,691.0
2024-09-13,1804332.0,652.0
2024-09-14,2647703.0,959.0
2024-09-15,4421743.0,1500.0
2024-09-16,3941595.0,1316.0
2024-09-17,3835470.0,1296.0
2024-09-18,7521465.0,1276.0
2024-09-19,5009784.0,1344.0
2024-09-20,2123049.0,662.0
2024-09-21,6911172.0,982.0
2024-09-22,3070780.0,950.0
2024-09-23,3624536.0,639.0
2024-09-24,3099892.0,660.0
2024-09-25,2500141.0,635.0
2024-09-26,2617164.0,670.0
2024-09-27,1891482.0,699.0
2024-09-28,3242622.0,917.0
2024-09-29,2576917.0,924.0
2024-09-30,2280487.0,636.0
2024-10-01,2220591.0,632.0
2024-10-02,1728996.0,643.0
2024-10-03,2362252.0,657.0
2024-10-04,2132989.0,664.0
2024-10-05,2621629.0,889.0
2024-10-06,2983555.0,949.0
2024-10-07,1957648.0,704.0
2024-10-08,2399244.0,680.0
2024-10-09,1719365.0,580.0
2024-10-10,2564287.0,664.0
2024-10-11,3672356.0,690.0
2024-10-12,4108497.0,968.0
2024-10-13,2698849.0,956.0
2024-10-14,1858772.0,683.0
2024-10-15,1865094.0,713.0
2024-10-16,1848542.0,697.0
2024-10-17,1891519.0,693.0
2024-10-18,1798887.0,637.0
2024-10-19,2284237.0,842.0
2024-10-20,4359060.0,979.0
2024-10-21,2485692.0,712.0
2024-10-22,1787496.0,638.0
2024-10-23,1926924.0,666.0
2024-10-24,3915737.0,664.0
2024-10-25,2654867.0,670.0
2024-10-26,2475367.0,929.0
2024-10-27,3931648.0,969.0
2024-10-28,2727241.0,644.0
2024-10-29,2386767.0,671.0
2024-10-30,1826467.0,667.0
2024-10-31,1841999.0,645.0
2024-11-01,3462879.0,676.0
2024-11-02,4261236.0,929.0
2024-11-03,3010874.0,874.0
2024-11-04,3816464.0,636.0
2024-11-05,2005306.0,706.0
2024-11-06,1826279.0,674.0
2024-11-07,3458044.0,647.0
2024-11-08,2805155.0,689.0
2024-11-09,3073147.0,973.0
2024-11-10,2368543.0,849.0
2024-11-11,1974318.0,714.0
2024-11-12,2452839.0,687.0
2024-11-13,3299985.0,657.0
2024-11-14,1875947.0,656.0
2024-11-15,2681254.0,645.0
2024-11-16,3240208.0,893.0
2024-11-17,5898568.0,922.0
2024-11-18,1999457.0,673.0
2024-11-19,3118160.0,663.0
2024-11-20,2233117.0,664.0
2024-11-21,1925646.0,708.0
2024-11-22,3891983.0,708.0
2024-11-23,2787091.0,912.0
2024-11-24,3704853.0,942.0
2024-11-25,3320715.0,607.0
2024-11-26,1774963.0,643.0
2024-11-27,1636246.0,580.0
2024-11-28,3368702.0,708.0
2024-11-29,2144619.0,681.0
2024-11-30,2794221.0,1006.0
2024-12-01,3526619.0,922.0
2024-12-02,2047170.0,649.0
2024-12-03,2913724.0,712.0
2024-12-04,3077228.0,660.0
2024-12-05,2181206.0,712.0
2024-12-06,2441063.0,674.0
2024-12-07,2521777.0,924.0
2024-12-08,6679614.0,948.0
2024-12-09,2978962.0,699.0
2024-12-10,3626553.0,642.0
2024-12-11,2129363.0,691.0
2024-12-12,3113239.0,689.0
2024-12-13,2062531.0,695.0
2024-12-14,2400184.0,881.0
2024-12-15,4041600.0,925.0
2024-12-16,2041695.0,652.0
2024-12-17,4171666.0,632.0
2024-12-18,2639411.0,637.0
2024-12-19,2005145.0,678.0
2024-12-20,2720264.0,679.0
2024-12-21,2377170.0,886.0
